"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://almapay.com/de-DE/roi-rechner","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","11","11","0","6.670","0","0","0","0","0","0","","","","","","0.116","","","","","","1.1","","","","","","https://almapay.com/de-DE/roi-rechner","2026-04-27 15:00:47"
"https://almapay.com/es-ES/soluciones/online","text/html; charset=utf-8","200","OK","Indexable","","Realiza más ventas online | Alma","32","295","Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.","135","844","","0","Realiza más ventas online.","26","Una solución adaptada a tu negocio","34","Instala Alma en un instante","27","","","","https://almapay.com/es-ES/soluciones/online","","","","","","261896","57248","57248","21.931","","521","92","5.663","45.040","Hard","1.571","2","2","","47","21","0","12.730","45","23","0","12","9","0","","","","","e8606bf78cce3acb68c4bede4b71616b","0.079","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/soluciones/online","2026-04-27 15:00:47"
"https://almapay.com/de-DE/losungen/online","text/html; charset=utf-8","200","OK","Indexable","","Verkaufen Sie mehr online | Alma","32","298","Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.","152","955","","0","Verkaufen Sie mehr online.","26","Die passende Lösung für Ihr Angebote","36","Installieren Sie Alma in wenigen Minuten","40","","","","https://almapay.com/de-DE/losungen/online","","","","","","248564","56259","56259","21.552","","447","93","4.806","61.146","Normal","1.605","2","2","","44","20","0","12.120","43","21","0","12","9","0","","","","","56a30fa4094aeda9a58f68c6d4de0a95","0.061","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/losungen/online","2026-04-27 15:00:47"
"https://almapay.com/de-DE/gesetzlich/impressum","text/html; charset=utf-8","200","OK","Indexable","","Impressum | Alma","16","163","Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.","152","955","","0","Impressum","9","","0","","0","","","","https://almapay.com/de-DE/gesetzlich/impressum","","","","","","116713","30972","30972","11.865","","112","22","5.091","57.395","Fairly Hard","1.456","2","2","","30","20","0","12.120","41","22","0","10","8","0","","","","","c2f1c35937d9ee3ac2af9a13d837d091","0.057","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/gesetzlich/impressum","2026-04-27 15:00:48"
"https://almapay.com/de-DE/consumers","text/html; charset=utf-8","200","OK","Indexable","","Frei einkaufen,  in mehreren Raten zahlen. | Alma","49","432","Zahlen Sie mit Alma bei über 21 000 Händlern und passen Sie Ihre Zahlungstermine bei Bedarf kostenlos an.","105","662","","0","Frei einkaufen, in mehreren Raten zahlen.","41","Einfache und sofortige Ratenzahlung.","36","Verschieben Sie Ihre Raten kostenlos","36","","","","https://almapay.com/de-DE/consumers","","","","","","106101","28868","28868","11.059","","265","50","5.300","60.988","Normal","1.992","2","1","","45","21","0","12.730","26","13","0","6","5","0","","","","","2368bbc08d915b7520755e14e5e3ce47","0.045","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/consumers","2026-04-27 15:00:48"
"https://almapay.com/de-DE/kontakt","text/html; charset=utf-8","200","OK","Indexable","","Kontakieren Sie uns | Alma","26","240","Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.","152","955","","0","Kontakieren Sie uns","19","Steigern Sie Ihre Verkäufe - genauso wie die 21 000 Händler, die Alma bereits nutzen","84","","0","","","","https://almapay.com/de-DE/kontakt","","","","","","123661","32847","32847","12.583","","102","21","4.857","73.346","Fairly Easy","1.286","2","1","","45","20","0","12.120","41","21","0","10","8","0","","","","","2227d60fc502573b6c34946058dc3d99","0.056","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/kontakt","2026-04-27 15:00:48"
"https://almapay.com/de-DE/produkte/spater-zahlung","text/html; charset=utf-8","200","OK","Indexable","","Sie verkaufen jetzt mehr, Ihre Kunden bezahlen später | Alma","60","545","Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.","152","955","","0","Sie verkaufen jetzt, Ihre Kunden zahlen später.","47","Zwei Optionen. Zwei Anwendungen.","32","Bieten Sie Pay Later online oder im Geschäft an","47","","","","https://almapay.com/de-DE/produkte/spater-zahlung","","","","","","214060","52990","52990","20.299","","543","111","4.892","66.634","Normal","2.100","2","2","","40","19","0","11.520","47","21","0","10","8","0","","","","","a49ccbf08f8d9987ec2c845375cae18b","0.088","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/produkte/spater-zahlung","2026-04-27 15:00:48"
"https://almapay.com/de-DE/demo","text/html; charset=utf-8","200","OK","Indexable","","Eine Demo anfordern | Alma","26","250","Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.","152","955","","0","Eine Demo anfordern","19","Steigern Sie Ihre Verkäufe - genauso wie die 21 000 Händler, die Alma bereits nutzen","84","","0","","","","https://almapay.com/de-DE/demo","","","","","","141466","36906","36906","14.138","","134","35","3.829","69.736","Normal","2.970","2","1","","33","20","0","12.120","41","21","0","10","8","0","","","","","5f875bf0a6c816ceb67c17437ff474d5","0.074","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/demo","2026-04-27 15:00:48"
"https://almapay.com/de-DE/unsere-preise","text/html; charset=utf-8","200","OK","Indexable","","Unsere Preise | Alma","20","187","Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.","152","955","","0","","0","Unsere Preise","13","Jährlicher Umsatz bis zu 1 Mio.€","32","","","","https://almapay.com/de-DE/unsere-preise","","","","","","155672","39977","39977","15.314","","584","110","5.309","63.247","Normal","3.149","2","1","","28","18","0","10.910","44","21","0","11","9","0","","","","","e4bb4e2c8ce9e7929d2dc9617a5a29d5","0.089","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/unsere-preise","2026-04-27 15:00:48"
"https://almapay.com/de-DE/produkte/zahlung-in-2-3-oder-4-raten","text/html; charset=utf-8","200","OK","Indexable","","Steigern Sie Ihre Verkäufe mit der Lösung für Ratenzahlungen","60","551","Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.","152","955","","0","Steigern Sie Ihre Verkäufe mit der Lösung für Ratenzahlungen.","61","Sie sind überzeugt","18","Ein flexibler Kauf in bis zu 4 Raten","36","","","","https://almapay.com/de-DE/produkte/zahlung-in-2-3-oder-4-raten","","","","","","230583","48478","48478","18.571","","437","90","4.856","70.264","Fairly Easy","1.632","2","2","","42","20","0","12.120","45","21","0","10","8","0","","","","","c5cb25bc49115de60d4666c78810f7f8","0.068","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/produkte/zahlung-in-2-3-oder-4-raten","2026-04-27 15:00:48"
"https://almapay.com/fr-FR/pages/leadership-principles","text/html; charset=utf-8","200","OK","Non-Indexable","noindex","Leadership and communication principles at Alma | Alma","54","509","Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.","155","923","","0","Our leadership and communication principles","43","The Alma philosophy","19","Why we care about leadership (and why you should, too)","54","noindex","","","https://almapay.com/fr-FR/pages/leadership-principles","","","","","","208498","51332","51332","19.664","","1546","218","7.092","77.005","Fairly Easy","5.168","2","2","","4","2","0","1.210","66","46","0","12","9","0","","","","","38e4ba3469a79c84accc7d3a505b8b5a","0.083","","","","","fr-FR","1.1","","","","","","https://almapay.com/fr-FR/pages/leadership-principles","2026-04-27 15:00:48"
"https://almapay.com/nl-NL/oplossingen/in-de-winkel","text/html; charset=utf-8","200","OK","Indexable","","Verhoog je verkoopcijfers in de winkel | Alma","45","399","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Verhoog je verkoopcijfers in de winkel.","39","Gemiddelde omzetstijging","24","Eenvoudig en snel","17","","","","https://almapay.com/nl-NL/oplossingen/in-de-winkel","","","","","","244793","57201","57201","21.913","","540","115","4.696","61.539","Normal","1.829","2","2","","21","11","0","6.670","49","25","0","10","8","0","","","","","113af23a64814e9e09c8338918c91f28","0.082","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/oplossingen/in-de-winkel","2026-04-27 15:00:49"
"https://almapay.com/solutions/pos.getalma.eu","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","0.610","0","0","0","0","0","0","","","","","","0.075","","","","","","1.1","","","","","","https://almapay.com/solutions/pos.getalma.eu","2026-04-27 15:00:49"
"https://almapay.com/_next/static/chunks/pages/solutions/%5Bslug%5D-7240be415ff83237.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.068","Sat, 27 Dec 2025 11:50:40 GMT","","","","","1.1","","","","","","https://almapay.com/_next/static/chunks/pages/solutions/%5Bslug%5D-7240be415ff83237.js","2026-04-27 15:00:49"
"https://almapay.com/solutions/dashboard.getalma.eu","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","0.610","0","0","0","0","0","0","","","","","","0.096","","","","","","1.1","","","","","","https://almapay.com/solutions/dashboard.getalma.eu","2026-04-27 15:00:49"
"https://almapay.com/fr-FR/solutions/en-boutique","text/html; charset=utf-8","200","OK","Indexable","","Paiement en plusieurs fois en magasin avec Alma | Alma","54","508","Proposez à vos clients des facilités de paiement pour booster vos ventes en boutique. Paiement fractionné de 2x à 4x. Sans risques et paiements garantis.","153","947","","0","Faites plus de ventes en magasin.","33","Des solutions conçues pour les points de vente","46","L'expérience de paiement en magasin","35","","","","https://almapay.com/fr-FR/solutions/en-boutique","","","","","","281925","60713","60713","23.258","","1127","177","6.367","66.078","Normal","3.261","2","2","","61","45","0","27.270","82","48","0","11","10","0","","","","","73961f5643c4660bad5ebc8fbe834f99","0.189","","","","","fr-FR","1.1","","","","","","https://almapay.com/fr-FR/solutions/en-boutique","2026-04-27 15:00:49"
"https://almapay.com/fr-BE/solutions/en-boutique","text/html; charset=utf-8","200","OK","Indexable","","Paiement en magasin en plusieurs fois ou différé, garanti","57","510","Offrez le paiement en plusieurs fois en magasin. Augmentez vos ventes et votre satisfaction client. Paiement garanti. Installation simple & rapide.","147","893","","0","Augmentez vos ventes en magasin.","32","Augmentation moyenne du chiffre d'affaires","42","Simple et immédiat","18","","","","https://almapay.com/fr-BE/solutions/en-boutique","","","","","","256028","58599","58599","22.448","","623","117","5.325","79.215","Fairly Easy","1.906","2","2","","20","10","0","6.060","49","24","0","10","8","0","","","","","178febd57a2cc59040106671f3dae20e","0.147","","","","","fr-BE","1.1","","","","","","https://almapay.com/fr-BE/solutions/en-boutique","2026-04-27 15:00:49"
"https://almapay.com/de-DE/losungen/im-laden","text/html; charset=utf-8","200","OK","Indexable","","Steigern Sie Ihren Umsatz Im Geschäft | Alma","44","408","Lassen Sie Ihre Kunden in ihrem eigenen Tempo bezahlen: in Raten oder später. Verbessern Sie ihr Zahlungserlebnis und steigern Sie Ihren Umsatz um 20 %.","152","955","","0","Steigern Sie Ihren Umsatz. Im Geschäft.","39","Durchschnittliche Umsatzsteigerung","34","Einfach und sofort","18","","","","https://almapay.com/de-DE/losungen/im-laden","","","","","","241891","57281","57281","21.943","","554","119","4.655","67.727","Normal","1.916","2","2","","20","10","0","6.060","44","22","0","10","8","0","","","","","36f1df34b8fbc4d3f3fc42064ca6e0dd","0.059","","","","","de-DE","1.1","","","","","","https://almapay.com/de-DE/losungen/im-laden","2026-04-27 15:00:49"
"https://almapay.com/es-ES/soluciones/en-tienda","text/html; charset=utf-8","200","OK","Indexable","","Incrementa tus ventas en tienda | Alma","38","350","Deje que sus clientes paguen a su propio ritmo: a plazos o más tarde. Mejore su experiencia de pago y aumente su facturación en un 20%.","135","844","","0","Incrementa tus ventas. En tienda.","33","Incremento medio de facturación","31","Sencillo e inmediato","20","","","","https://almapay.com/es-ES/soluciones/en-tienda","","","","","","254862","57998","57998","22.218","","614","115","5.339","51.230","Fairly Hard","1.798","2","2","","21","11","0","6.670","46","24","0","10","8","0","","","","","51a2007d0d88bc525e7b2bf44c89ffea","0.098","","","","","es-ES","1.1","","","","","","https://almapay.com/es-ES/soluciones/en-tienda","2026-04-27 15:00:49"
"https://almapay.com/nl-BE/oplossingen/in-de-winkel","text/html; charset=utf-8","200","OK","Indexable","","Verhoog je verkoopcijfers in de winkel | Alma","45","399","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Verhoog je verkoopcijfers in de winkel.","39","Gemiddelde omzetstijging","24","Eenvoudig en snel","17","","","","https://almapay.com/nl-BE/oplossingen/in-de-winkel","","","","","","244765","57042","57042","21.852","","541","110","4.918","65.326","Normal","1.814","2","2","","20","10","0","6.060","48","24","0","10","8","0","","","","","11fbb51c3529bdd9d704aa0d9f17bd45","0.060","","","","","nl-BE","1.1","","","","","","https://almapay.com/nl-BE/oplossingen/in-de-winkel","2026-04-27 15:00:49"
"https://almapay.com/fr-LU/solutions/en-boutique","text/html; charset=utf-8","200","OK","Indexable","","Paiement en magasin en plusieurs fois ou différé, garanti","57","510","Offrez le paiement en plusieurs fois en magasin. Augmentez vos ventes et votre satisfaction client. Paiement garanti. Installation simple & rapide.","147","893","","0","Augmentez vos ventes en magasin.","32","Augmentation moyenne du chiffre d'affaires","42","Simple et immédiat","18","","","","https://almapay.com/fr-LU/solutions/en-boutique","","","","","","266429","60810","60810","23.295","","623","117","5.325","79.215","Fairly Easy","1.817","2","2","","20","10","0","6.060","48","23","0","10","8","0","","","","","beacd858d94648e4759f155003228a6c","0.074","","","","","fr-LU","1.1","","","","","","https://almapay.com/fr-LU/solutions/en-boutique","2026-04-27 15:00:50"
"https://almapay.com/pt-PT/solucoes/em-loja","text/html; charset=utf-8","200","OK","Indexable","","Aumente as suas vendas em loja | Alma","37","357","Permita que seus clientes paguem em seu próprio ritmo: em parcelas ou mais tarde. Melhore sua experiência de pagamento e aumente seu faturamento em 20%.","152","990","","0","Aumente as suas vendas em loja. Obtenha a Alma.","47","Aumento médio de vendas","23","Simples e instantâneo","21","","","","https://almapay.com/pt-PT/solucoes/em-loja","","","","","","246269","56909","56909","21.801","","577","116","4.974","50.914","Fairly Hard","1.740","2","2","","20","10","0","6.060","43","20","0","10","9","0","","","","","b3f7292b2e3a73b0eead6e0a4dd07501","0.059","","","","","pt-PT","1.1","","","","","","https://almapay.com/pt-PT/solucoes/em-loja","2026-04-27 15:00:50"
"https://almapay.com/fr-FR/demo","text/html; charset=utf-8","200","OK","Indexable","","Demander une démo | Alma","24","249","Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.","155","923","","0","Demander une démo","17","","0","","0","","","","https://almapay.com/fr-FR/demo","","","","","","125092","22794","22794","8.732","","97","20","4.850","64.110","Normal","2.048","2","1","","155","45","0","27.270","66","45","0","9","8","0","","","","","5f30903a441fbe09fdf087162bbe741","0.058","","","","","fr-FR","1.1","","","","","","https://almapay.com/fr-FR/demo","2026-04-27 15:00:50"
"https://almapay.com/pt-PT/demo","text/html; charset=utf-8","200","OK","Indexable","","Peça uma demo | Alma","20","208","Permita que seus clientes paguem em seu próprio ritmo: em parcelas ou mais tarde. Melhore sua experiência de pagamento e aumente seu faturamento em 20%.","152","990","","0","Peça uma demo","13","Aumente suas vendas, assim como as 21 000 marcas que já usam Alma","65","","0","","","","https://almapay.com/pt-PT/demo","","","","","","139416","36483","36483","13.976","","139","34","4.088","51.744","Fairly Hard","2.924","2","1","","51","18","0","10.910","39","19","0","10","9","0","","","","","d4650c258c5e232eec059fef7753ea44","0.058","","","","","pt-PT","1.1","","","","","","https://almapay.com/pt-PT/demo","2026-04-27 15:00:50"
"https://almapay.com/_next/static/chunks/pages/demo-80683662be3d1967.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.072","Wed, 15 Apr 2026 02:31:20 GMT","","","","","1.1","","","","","","https://almapay.com/_next/static/chunks/pages/demo-80683662be3d1967.js","2026-04-27 15:00:50"
"https://almapay.com/nl-BE/demo","text/html; charset=utf-8","200","OK","Indexable","","Vraag een demo aan | Alma","25","247","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Vraag een demo aan","18","Verhoog jouw omzet, zoals de 21 000 winkels die Alma al gebruiken.","66","","0","","","","https://almapay.com/nl-BE/demo","","","","","","143595","36927","36927","14.146","","123","33","3.727","68.930","Normal","2.920","2","1","","64","21","0","12.730","44","23","0","10","8","0","","","","","e799f4a793cb3a33d2c4765f9c51cc25","0.056","","","","","nl-BE","1.1","","","","","","https://almapay.com/nl-BE/demo","2026-04-27 15:00:50"
"https://almapay.com/fr-BE/demo","text/html; charset=utf-8","200","OK","Indexable","","Demander une démo | Alma","24","249","Laissez vos clients payer à leur rythme : en plusieurs fois ou plus tard. Améliorez leur expérience de paiement et boostez votre chiffre d'affaires de 20%.","155","923","","0","Demander une démo","17","Comme les 17 000 marchands qui utilisent déjà Alma, augmentez vos ventes","72","","0","","","","https://almapay.com/fr-BE/demo","","","","","","130023","34321","34321","13.148","","117","23","5.087","64.287","Normal","1.412","2","1","","63","21","0","12.730","45","23","0","10","8","0","","","","","7f5af76b825551a51496d5ef44a7d306","0.056","","","","","fr-BE","1.1","","","","","","https://almapay.com/fr-BE/demo","2026-04-27 15:00:50"
"https://almapay.com/nl-NL/demo","text/html; charset=utf-8","200","OK","Indexable","","Bekijk een demo | Alma","22","209","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Bekijk een demo","15","Verhoog jouw omzet, zoals de 21 000 winkels die Alma al gebruiken.","66","","0","","","","https://almapay.com/nl-NL/demo","","","","","","143516","36992","36992","14.171","","122","33","3.697","67.861","Normal","2.908","2","1","","66","22","0","13.330","45","24","0","10","8","0","","","","","48ae2c73415e70ae5620d5f4e3b52ec2","0.063","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/demo","2026-04-27 15:00:50"
"https://almapay.com/nl-NL/producten/integraties","text/html; charset=utf-8","200","OK","Indexable","","Turnkey-integraties met Alma voor handelaren | Alma","51","477","Alma integreert op e-commerce CMS, betalingsdienstaanbieders (PSP) en in winkels met de betalingslink. Ontdek de technologische partners!","137","868","","0","Vereenvoudig de betaling met onze integraties","45","Alma past zich aan uw technische ecosysteem aan","47","Ontdek al onze integraties","26","","","","https://almapay.com/nl-NL/producten/integraties","","","","","","195602","54688","54688","20.950","","330","77","4.286","52.000","Fairly Hard","1.661","2","2","","19","15","0","9.090","47","23","0","11","9","0","","","","","c505cde285ad5d54e2690a2df6058b72","0.067","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/producten/integraties","2026-04-27 15:00:50"
"https://almapay.com/nl-NL/contact","text/html; charset=utf-8","200","OK","Indexable","","Contacteer ons | Alma","21","198","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Contacteer ons","14","Verhoog jouw omzet, zoals de 21 000 winkels die Alma al gebruiken.","66","","0","","","","https://almapay.com/nl-NL/contact","","","","","","125746","32836","32836","12.579","","89","19","4.684","71.854","Fairly Easy","1.237","2","1","","48","22","0","13.330","45","24","0","10","8","0","","","","","af0b72f560df782f1dc67a11467f563c","0.055","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/contact","2026-04-27 15:00:51"
"https://almapay.com/nl-NL/consumers","text/html; charset=utf-8","200","OK","Indexable","","Koop in alle vrijheid,  betaal in termijnen | Alma","50","413","Betaal met Alma bij meer dan 21 000 winkels en pas uw betalingstermijnen gratis aan indien nodig.","97","607","","0","Koop in alle vrijheid, betaal in termijnen","42","Eenvoudige en directe betaling in termijnen.","44","Verplaats uw termijnen gratis","29","","","","https://almapay.com/nl-NL/consumers","","","","","","104610","28477","28477","10.909","","280","49","5.714","53.589","Fairly Hard","2.051","2","1","","62","35","0","21.210","26","13","0","5","4","0","","","","","aa0cd78492c293fd6ee557761001fe61","0.050","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/consumers","2026-04-27 15:00:51"
"https://almapay.com/nl-NL/producten/betalen-in-2-3-of-4-termijnen","text/html; charset=utf-8","200","OK","Indexable","","Geef je verkoop een boost met gespreid betalen | Alma","53","490","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Geef je verkoop een boost met gespreid betalen.","47","Zij kozen voor Alma","19","Flexibel betalen, tot 4 termijnen","33","","","","https://almapay.com/nl-NL/producten/betalen-in-2-3-of-4-termijnen","","","","","","233318","48384","48384","18.535","","429","84","5.107","66.567","Normal","1.584","2","2","","48","22","0","13.330","50","24","0","10","8","0","","","","","99888984c342987a81587e3a611f8b83","0.061","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/producten/betalen-in-2-3-of-4-termijnen","2026-04-27 15:00:50"
"https://almapay.com/nl-NL/prijs","text/html; charset=utf-8","200","OK","Indexable","","Onze tarieven | Alma","20","186","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","","0","Onze tarieven","13","Tot 1M€ omzet","13","","","","https://almapay.com/nl-NL/prijs","","","","","","161348","40417","40417","15.483","","647","120","5.392","55.307","Fairly Hard","3.252","2","1","","42","20","0","12.120","48","24","0","11","9","0","","","","","f5b2aaa6f796aaef54739278fa93d9b9","0.085","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/prijs","2026-04-27 15:00:51"
"https://almapay.com/nl-NL/legaal/juridische-informatie","text/html; charset=utf-8","200","OK","Indexable","","Juridische informatie | Alma","28","252","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Juridische informatie","21","","0","","0","","","","https://almapay.com/nl-NL/legaal/juridische-informatie","","","","","","119433","31441","31441","12.044","","104","21","4.952","61.893","Normal","1.420","2","2","","32","22","0","13.330","45","25","0","10","8","0","","","","","6900351bedc898c56a1e84f122aee4c0","0.059","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/legaal/juridische-informatie","2026-04-27 15:00:51"
"https://almapay.com/nl-NL/oplossingen/online","text/html; charset=utf-8","200","OK","Indexable","","Verkoop meer online | Alma","26","247","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Verkoop meer online.","20","Een oplossing aangepast aan jouw bedrijf","40","Installeer Alma in een handomdraai","34","","","","https://almapay.com/nl-NL/oplossingen/online","","","","","","251932","56547","56547","21.662","","473","91","5.198","59.725","Fairly Hard","1.617","2","2","","49","22","0","13.330","48","24","0","12","9","0","","","","","3da17565f672edffaf97983b286b7080","0.069","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/oplossingen/online","2026-04-27 15:00:51"
"https://almapay.com/nl-NL/tarifs","text/html","307","Temporary Redirect","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","1","1","0","0.610","0","0","0","0","0","0","","","","","","0.093","","https://almapay.com/nl-NL/prijs","HTTP Redirect","","","1.1","","","","","","https://almapay.com/nl-NL/tarifs","2026-04-27 15:00:51"
"https://almapay.com/nl-NL/blog","text/html; charset=utf-8","200","OK","Indexable","","Recente updates en nieuws | Alma","32","307","All the news from Alma, Fintech and the merchant world.","55","349","","0","3 slimme tips om het aantal online retouren drastisch te verminderen","68","Alma","4","Nieuws","6","","","","https://almapay.com/nl-NL/blog","","","","","","162837","35598","35598","13.637","","209","39","5.359","59.316","Fairly Hard","1.462","2","1","","28","18","0","10.910","57","29","0","10","8","0","","","","","867840481aa16636a526a448fa275e4b","0.059","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/blog","2026-04-27 15:00:51"
"https://almapay.com/nl-NL/roi-calculator","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","13","13","0","7.880","0","0","0","0","0","0","","","","","","0.058","","","","","","1.1","","","","","","https://almapay.com/nl-NL/roi-calculator","2026-04-27 15:00:51"
"https://almapay.com/nl-NL/producten/achteraf-betalen","text/html; charset=utf-8","200","OK","Indexable","","Jij verkoopt nu meer, jouw klanten betalen later | Alma","55","485","Laat uw klanten in hun eigen tempo betalen: in termijnen of later. Verbeter hun betaalervaring en verhoog uw omzet met 20%.","123","770","","0","Jij verkoopt nu meer, jouw klanten betalen later.","49","Twee opties. Twee toepassingen.","31","Bied Pay Later aan, online, in de winkel of beide.","50","","","","https://almapay.com/nl-NL/producten/achteraf-betalen","","","","","","217152","53238","53238","20.394","","567","104","5.452","73.282","Fairly Easy","2.044","2","2","","45","21","0","12.730","52","24","0","10","8","0","","","","","a29f53fccaf4af2bfc9f7580d236ffb1","0.120","","","","","nl-NL","1.1","","","","","","https://almapay.com/nl-NL/producten/achteraf-betalen","2026-04-27 15:00:51"
